Label,Power
1,95.9847
1,95.9847
1,95.27436666666668
1,94.9192
1,94.27992
1,94.20888333333336
1,94.46257142857144
1,95.1855
1,95.74777777777778
1,95.98456
1,96.37196363636365
1,96.6948
1,96.96796923076923
1,97.2021142857143
1,97.26301333333336
1,97.44945000000004
1,97.48863529411769
1,97.64182222222229
1,97.77888421052636
1,97.79572000000003
1,97.91240000000003
1,97.9216363636364
1,98.02269565217395
1,98.11533333333335
1,98.20056000000004
1,98.19729230769235
1,98.27317037037041
1,98.34362857142862
1,98.40922758620694
1,98.47045333333338
1,98.52772903225812
1,98.51485000000004
1,98.56730909090916
1,98.5540235294118
1,98.60236571428577
1,98.6480222222223
1,98.63363243243248
1,98.6760631578948
1,98.716317948718
1,98.75456000000004
1,98.73897560975617
1,98.77485714285721
1,98.7595255813954
1,98.79330909090916
1,98.82559111111118
1,98.85646956521744
1,98.84070638297881
1,98.82560000000008
1,98.8545877551021
1,98.88241600000006
1,98.86738039215693
1,98.89389230769235
1,98.91940377358496
1,98.94397037037045
1,98.92890909090916
1,98.95242857142864
1,98.9751228070176
1,98.96030344827592
1,98.98209491525431
1,98.9676533333334
1,98.98860983606563
1,99.00889032258073
1,99.02852698412704
1,99.01426250000007
1,99.03321230769238
1,99.01930909090916
1,99.03761791044785
1,99.02405882352949
1,99.04176811594208
1,99.0589714285715
1,99.04568450704231
1,99.03276666666677
1,99.02020273972609
1,99.03676756756764
1,99.0244853333334
1,99.04055789473692
1,99.02854545454555
1,99.04415384615393
1,99.03240000000008
1,99.02094000000008
1,99.00976296296305
1,98.99885853658544
1,98.85984698795187
1,98.7241452380953
1,98.5916364705883
1,98.46220930232565
1,98.31126436781616
1,98.18796477272734
1,98.06743595505623
1,98.02061666666671
1,98.02166043956049
1,98.02268152173916
1,98.0236806451613
1,98.02465851063832
1,98.02561578947369
1,98.00435625
1,98.00550309278351
1,98.00662653061224
1,98.00772727272728
1,98.008806
1,98.00986336633663
1,98.03178627450977
1,98.05328349514559
1,98.05388269230764
1,98.07475999999994
1,98.0751452830188
1,98.09543364485977
1,98.1153462962962
1,98.13489357798157
1,98.15408545454537
1,98.15373873873864
1,98.15339821428562
1,98.15306371681405
1,98.15273508771921
1,98.15241217391292
1,98.15209482758608
1,98.16999145299131
1,98.16953050847445
1,98.18697983193265
1,98.2041383333332
1,98.20340661157007
1,98.20268688524574
1,98.20197886178845
1,98.21846290322563
1,98.21763999999979
1,98.23373809523792
1,98.23280787401556
1,98.2485359374998
1,98.26402015503857
1,98.26287846153826
1,98.27801679389292
1,98.27678636363615
1,98.25955263157871
1,98.25847835820879
1,98.2732007407405
1,98.27204191176449
1,98.27089999999978
1,98.26977463768092
1,98.28399208633071
1,98.2980064285712
